id,source_id,source_cutoff,question_text,trigger_span,answer_text,answer_span,answer_score,snippet_has_arg1_of,trigger_has_arg1_of,answer_has_arg2_of
nearwin.S87.Q4,nearwin,5953,What did James Baldwin respond to that question?,"[5886, 5935]",He said you learn how little you know,"[5966.0, 5998.0]",5.0,['Explicit:Expansion.Conjunction'],['Explicit:Expansion.Conjunction'],"['EntRel:nan', 'Explicit:Temporal.Synchronous', 'Explicit:Expansion.Conjunction']"
nearwin.S88.Q4,nearwin,5999,How does gaining more knowledge make you realize that you need more knowledge?,"[5907, 5951]",Being near to having knowledge makes you want to seek it out,"[5999.0, 6049.0]",3.0,['NoRel:nan'],['NoRel:nan'],"['NoRel:nan', 'Explicit:Comparison.Contrast']"
nearwin.S90.Q4,nearwin,6222,How does being closer instead of slightly further away from a goal change performance?,"[6136, 6200]",Silver medalists focus more on improving their performance in the future and trying for the gold next time.,"[6465.0, 6514.0]",4.0,['Implicit:Expansion.Instantiation'],['Implicit:Expansion.Instantiation'],"['Implicit:Expansion.Instantiation', 'Explicit:Expansion.Conjunction', 'AltLex:Contingency.Cause.Result']"
nearwin.S92.Q4,nearwin,6516,Is frustration for just missing a goal part of motivation to succeed?,"[6307, 6359]",Near wins seem to be a motivating force to continue a behavior,"[6660.0, 6697.0]",3.0,['EntRel:nan'],['EntRel:nan'],"['EntRel:nan', 'Explicit:Expansion.Conjunction']"
nearwin.S81.Q4,nearwin,5626,Is the text implying that we should never be satisfied by what we have already accomplished?,"[5417, 5463]",Pushing yourself to reach the next goal promotes mastery of skill.,"[5654.0, 5684.0]",3.0,['NoRel:nan'],[],['NoRel:nan']
nearwin.S93.Q4,nearwin,6780,What other industries does this apply to?,"[6519, 6555]",,,1.0,['Explicit:Expansion.Conjunction'],[],[]
nearwin.S99.Q4,nearwin,6964,How does it effect our goals?,"[6910, 6962]",It put our goals closer to us when we have a near win.,"[7000.0, 7047.0]",5.0,[],[],"['EntRel:nan', 'AltLex:Contingency.Cause.Reason', 'Explicit:Expansion.Conjunction']"
nearwin.S86.Q4,nearwin,5841,How exactly does the Dunning-Kruger effect apply to mastery?,"[5818, 5839]","When you realize where you are lacking knowledge, you know where your deficiencies are.","[5966.0, 5996.0]",3.0,['EntRel:nan'],['EntRel:nan'],"['EntRel:nan', 'Explicit:Temporal.Synchronous', 'Explicit:Expansion.Conjunction']"
nearwin.S105.Q4,nearwin,7505,What is a heptathlon?,"[7468, 7478]",,,1.0,"['Explicit:Expansion.Conjunction', 'Implicit:Contingency.Cause+Belief.Result+Belief']","['Explicit:Expansion.Conjunction', 'Implicit:Contingency.Cause+Belief.Result+Belief']",[]
nearwin.S107.Q4,nearwin,7733,Was the competition held every 4 years?,"[7601, 7617]",,,1.0,['NoRel:nan'],['NoRel:nan'],[]
nearwin.S109.Q4,nearwin,7927,In what kind of room is this conversation being held?,"[7913, 7925]",,,1.0,[],[],[]
nearwin.S103.Q4,nearwin,7305,How does a near win resemble being general vs clear?,"[7275, 7303]",,,1.0,['Implicit:Expansion.Level-of-detail.Arg2-as-detail'],['Implicit:Expansion.Level-of-detail.Arg2-as-detail'],[]
nearwin.S17.Q3,nearwin,1134,How do we get over the disappointment of losing?,"[1104, 1132]",,,1.0,['EntRel:nan'],['EntRel:nan'],[]
nearwin.S22.Q3,nearwin,1335,Did the women lose?,"[1198, 1228]",,,1.0,['EntRel:nan'],['EntRel:nan'],[]
nearwin.S24.Q3,nearwin,1608,How long have these women practiced?,"[1563, 1606]",,,1.0,['EntRel:nan'],['EntRel:nan'],[]
nearwin.S26.Q3,nearwin,1848,Why did they speak in numbers?,"[1839, 1846]",They were discussing the way to aim their bow and arrow.,"[1882.0, 1921.0]",4.0,[],[],"['Explicit:Expansion.Conjunction', 'Explicit:Temporal.Synchronous', 'Explicit:Expansion.Substitution.Arg2-as-subst']"
nearwin.S17.Q4,nearwin,1134,What value does a near win have?,"[1104, 1132]","In order to hit your target, you have to aim slightly away from it.","[1447.0, 1477.0]",3.0,['EntRel:nan'],['EntRel:nan'],['EntRel:nan']
nearwin.S22.Q4,nearwin,1335,Why did you go to watch the archers?,"[1198, 1228]",They wanted to see the archer's paradox.,"[1365.0, 1381.0]",5.0,['EntRel:nan'],['EntRel:nan'],['EntRel:nan']
nearwin.S96.Q4,nearwin,6855,How do near wins effect the brain and body?,"[6747, 6778]",,,1.0,['EntRel:nan'],['EntRel:nan'],[]
nearwin.S100.Q4,nearwin,7048,Do we believe we are more able to accomplish a goal when we get closer to doing so?,"[6910, 6943]",,,1.0,['NoRel:nan'],['NoRel:nan'],[]
nearwin.S28.Q3,nearwin,2039,Did she need support mentally or physically?,"[1991, 2020]",,,1.0,['Explicit:Expansion.Conjunction'],['Explicit:Expansion.Conjunction'],[]
nearwin.S32.Q3,nearwin,2220,Were the women able to hit their target?,"[2165, 2189]",She hit many points at many times. ,"[2285.0, 2307.0]",4.0,['Explicit:Expansion.Conjunction'],['Explicit:Expansion.Conjunction'],['NoRel:nan']
nearwin.S36.Q3,nearwin,2408,Why didn't her last arrow hit?,"[2369, 2406]",,,1.0,"['Explicit:Expansion.Conjunction', 'Implicit:Contingency.Cause.Result']","['Explicit:Expansion.Conjunction', 'Implicit:Contingency.Cause.Result']",[]
nearwin.S14.Q3,nearwin,1070,Did you find an answer to your question?,"[1027, 1068]",They are piecing the answer together through learning and experiences.,"[1134.0, 1167.0]",4.0,['Implicit:Expansion.Conjunction'],['Implicit:Expansion.Conjunction'],['EntRel:nan']
nearwin.S21.Q3,nearwin,1263,"What does ""the gift of a near win"" mean?","[1104, 1132]",,,2.0,[],[],[]
nearwin.S23.Q3,nearwin,1487,Why do you have to aim off from the target?,"[1435, 1477]",,,1.0,['Implicit:Contingency.Cause.Result'],['Implicit:Contingency.Cause.Result'],[]
nearwin.S25.Q3,nearwin,1703,What did the women do next?,"[1563, 1606]",They passed the writer and smiled while sizing them up and talking.,"[1712.0, 1754.0]",5.0,['Explicit:Expansion.Conjunction'],[],"['Explicit:Expansion.Conjunction', 'Explicit:Expansion.Conjunction', 'Explicit:Temporal.Synchronous', 'Explicit:Comparison.Concession.Arg2-as-denier']"
nearwin.S27.Q3,nearwin,1923,Were the numbers actually degrees?,"[1839, 1877]",,,1.0,['Implicit:Temporal.Asynchronous.Precedence'],['Implicit:Temporal.Asynchronous.Precedence'],[]
nearwin.S29.Q4,nearwin,2107,Did the archer hit the target?,"[2080, 2105]",She hit different parts of the target with 4 arrows.,"[2289.0, 2335.0]",5.0,['EntRel:nan'],['EntRel:nan'],"['NoRel:nan', 'Explicit:Expansion.Conjunction', 'Explicit:Temporal.Asynchronous.Precedence']"
nearwin.S19.Q8,nearwin,1070,Have you found an answer?,"[1037, 1068]",When we near complete achievement.,"[1095.0, 1132.0]",5.0,['Implicit:Expansion.Conjunction'],['Implicit:Expansion.Conjunction'],['Implicit:Expansion.Conjunction']
nearwin.S54.Q2,nearwin,3583,"How do we get ourselves to master something, such in a way the author is describing.","[3497, 3520]",,,1.0,['Implicit:Expansion.Instantiation'],[],[]
nearwin.S126.Q1,nearwin,9040,Why can't they make more visualization techniques?,"[8791, 8801]",,,1.0,[],[],[]
nearwin.S56.Q2,nearwin,3777,"How many times, as described?","[3583, 3597]",,,2.0,['NoRel:nan'],['NoRel:nan'],[]
nearwin.S58.Q2,nearwin,4013,Why was the author surprised?,"[3794, 3853]",,,1.0,['Explicit:Comparison.Concession.Arg2-as-denier'],[],[]
nearwin.S60.Q2,nearwin,4234,Why had he only signed 10%?,"[4061, 4107]",,,1.0,['NoRel:nan'],[],[]
nearwin.S133.Q1,nearwin,9158,Why can't they do more? ,"[9061, 9081]",,,1.0,['Implicit:Contingency.Cause.Reason'],[],[]
nearwin.S135.Q1,nearwin,9292,Do they ever win? ,"[9238, 9280]",,,1.0,['EntRel:nan'],['EntRel:nan'],[]
nearwin.S137.Q1,nearwin,9498,Whose early paintings did she see? ,"[9361, 9397]",,,1.0,['EntRel:nan'],[],[]
nearwin.S26.Q4,nearwin,1848,How do you speak with numbers?,"[1795, 1846]",They were speaking about positions for how they could hit their targets.,"[1868.0, 1921.0]",3.0,[],[],"['Explicit:Expansion.Conjunction', 'Explicit:Temporal.Synchronous', 'Explicit:Expansion.Substitution.Arg2-as-subst']"
nearwin.S28.Q4,nearwin,2039,What was the coach watching for?,"[2026, 2037]",He was watching to see how they would shoot.,"[2271.0, 2283.0]",4.0,['Explicit:Expansion.Conjunction'],['Explicit:Expansion.Conjunction'],['Explicit:Expansion.Conjunction']
nearwin.S32.Q4,nearwin,2220,How talented were the archers?,"[2063, 2105]",They had some talent as shown by the scores.,"[2331.0, 2354.0]",3.0,['Explicit:Expansion.Conjunction'],[],"['NoRel:nan', 'Explicit:Expansion.Conjunction', 'Explicit:Temporal.Asynchronous.Precedence', 'Explicit:Expansion.Conjunction', 'Explicit:Temporal.Asynchronous.Precedence']"
nearwin.S36.Q4,nearwin,2408,Did she miss more than once?,"[2380, 2406]",,,1.0,"['Explicit:Expansion.Conjunction', 'Implicit:Contingency.Cause.Result']","['Explicit:Expansion.Conjunction', 'Implicit:Contingency.Cause.Result']",[]
nearwin.S24.Q4,nearwin,1608,Why do you think they seemed so focused?,"[1593, 1606]",They were well supported by their coach.,"[1991.0, 2020.0]",3.0,['EntRel:nan'],['EntRel:nan'],"['Implicit:Temporal.Asynchronous.Precedence', 'Implicit:Contingency.Purpose.Arg2-as-goal']"
nearwin.S25.Q4,nearwin,1703,What is a fletching?,"[1692, 1701]",,,1.0,['Explicit:Expansion.Conjunction'],['Explicit:Expansion.Conjunction'],[]
nearwin.S49.Q2,nearwin,3432,What caused this individual to compared mastery vs success (what event)?,"[3044, 3097]",,,1.0,['Implicit:Expansion.Conjunction'],[],[]
nearwin.S64.Q2,nearwin,4416,Were they burned?,"[4367, 4414]","They were not, his friend would not burn them.","[4416.0, 4455.0]",5.0,['Implicit:Comparison.Concession.Arg2-as-denier'],['Implicit:Comparison.Concession.Arg2-as-denier'],['Implicit:Comparison.Concession.Arg2-as-denier']
nearwin.S68.Q2,nearwin,4614,Why do people get so discouraged?,"[4565, 4612]",,,2.0,['NoRel:nan'],['NoRel:nan'],[]
nearwin.S14.Q4,nearwin,1070,How does success turn into mastery?,"[997, 1026]",,,2.0,['Implicit:Expansion.Conjunction'],[],[]
nearwin.S21.Q4,nearwin,1263,Is varsity archers a sport?,"[1213, 1228]",,,2.0,[],[],[]
nearwin.S23.Q4,nearwin,1487,What does skew mean?,"[1473, 1477]",,,1.0,['Implicit:Contingency.Cause.Result'],['Implicit:Contingency.Cause.Result'],[]
nearwin.S7.Q8,nearwin,485,Which motifs and elements recurred?,"[360, 379]",,,1.0,['EntRel:nan'],[],[]
nearwin.S9.Q8,nearwin,645,What were her expectations?,"[582, 612]",,,1.0,['Explicit:Expansion.Instantiation'],['Explicit:Expansion.Instantiation'],[]
nearwin.S11.Q8,nearwin,801,What did Elizabeth Murray's neighbor see in this painting?,"[782, 799]",,,1.0,['Implicit:Contingency.Cause.Result'],['Implicit:Contingency.Cause.Result'],[]
nearwin.S13.Q8,nearwin,958,How are we always celebrating creativity and mastery?,"[912, 956]",,,1.0,['Explicit:Comparison.Concession.Arg2-as-denier'],['Explicit:Comparison.Concession.Arg2-as-denier'],[]
nearwin.S80.Q5,nearwin,5465,Do losses have any effect on thriving within the pursuit of mastery?,"[5379, 5415]",,,1.0,['EntRel:nan'],[],[]
nearwin.S84.Q5,nearwin,5626,What were some of Duke Ellington's notable works?,"[5493, 5507]",,,1.0,['NoRel:nan'],['NoRel:nan'],[]
nearwin.S64.Q3,nearwin,4416,How was he valuing them when wanting them destroyed?,"[4393, 4414]",,,1.0,['Implicit:Comparison.Concession.Arg2-as-denier'],['Implicit:Comparison.Concession.Arg2-as-denier'],[]
nearwin.S35.Q4,nearwin,2285,How does someone hit something so small?,"[2165, 2193]",,,1.0,['NoRel:nan'],[],[]
nearwin.S1.Q8,nearwin,177,What did the retrospective teach you?,"[134, 175]",quite a bit,"[177.0, 194.0]",3.0,['Implicit:Contingency.Cause.Reason'],['Implicit:Contingency.Cause.Reason'],['Implicit:Contingency.Cause.Reason']
nearwin.S5.Q8,nearwin,344,Which 1970's Elizabeth Murray's painting was your favorite?,"[297, 342]",,,1.0,['Implicit:Contingency.Cause.Reason'],['Implicit:Contingency.Cause.Reason'],[]
nearwin.S27.Q4,nearwin,1923,How did they size you up?,"[1743, 1754]",,,1.0,['Implicit:Temporal.Asynchronous.Precedence'],['Implicit:Temporal.Asynchronous.Precedence'],[]
nearwin.S29.Q5,nearwin,2107,Did the coach give any instructions?,"[1956, 1961]",,,1.0,['EntRel:nan'],[],[]
nearwin.S35.Q5,nearwin,2285,Did any of them hit the ten ring?,"[2168, 2193]",She hit two tens.,"[2346.0, 2354.0]",5.0,['NoRel:nan'],[],"['NoRel:nan', 'Explicit:Expansion.Conjunction', 'Explicit:Temporal.Asynchronous.Precedence']"
nearwin.S49.Q3,nearwin,3432,What is mastery?,"[3262, 3304]",The constant pursuit of a goal.,"[3449.0, 3495.0]",5.0,['Implicit:Expansion.Conjunction'],[],"['Implicit:Expansion.Conjunction', 'Explicit:Expansion.Substitution.Arg2-as-subst']"
nearwin.S54.Q3,nearwin,3583,How do yo find value in a near win?,"[3560, 3581]",,,2.0,['Implicit:Expansion.Instantiation'],['Implicit:Expansion.Instantiation'],[]
nearwin.S56.Q3,nearwin,3777,How is the creator finding value with something they are clearly unsatisfied with? ,"[3668, 3737]",,,2.0,['NoRel:nan'],['NoRel:nan'],[]
nearwin.S58.Q3,nearwin,4013,How are they valuing their near wins?,"[3933, 3962]",,,1.0,['Explicit:Comparison.Concession.Arg2-as-denier'],['Explicit:Comparison.Concession.Arg2-as-denier'],[]
nearwin.S60.Q3,nearwin,4234,Did he find value in the other ninety percent?,"[4068, 4107]",,,1.0,['NoRel:nan'],[],[]
nearwin.S76.Q5,nearwin,5368,What things did Ben Saunders do?,"[5257, 5285]",,,1.0,['Explicit:Comparison.Contrast'],[],[]
nearwin.S68.Q3,nearwin,4614,How is this an example of valuing anything?,"[4416, 4443]",,,1.0,['NoRel:nan'],['NoRel:nan'],[]
nearwin.S65.Q5,nearwin,4614,Were there any other works saved?,"[4524, 4564]",,,1.0,['NoRel:nan'],['NoRel:nan'],[]
nearwin.S70.Q5,nearwin,4814,Is this the concept of pursuing mastery something that most artists experience?,"[4618, 4636]",,,1.0,['Explicit:Expansion.Conjunction'],[],[]
nearwin.S72.Q5,nearwin,4958,Does anyone ever arrive at mastery?,"[4912, 4956]","It sort of seems like an ongoing concept, so it's not something you can arrive at.","[5068.0, 5079.0]",3.0,['Implicit:Expansion.Conjunction'],['Implicit:Expansion.Conjunction'],['Implicit:Expansion.Conjunction']
nearwin.S74.Q5,nearwin,5141,Why is crafting your career not under the effects of mastery?,"[5099, 5140]",,,2.0,['EntRel:nan'],['EntRel:nan'],[]
nearwin.S133.Q2,nearwin,9158,What does all this building lead to?,"[9083, 9118]",It leads to goal attainment.,"[9234.0, 9280.0]",4.0,['Implicit:Contingency.Cause.Reason'],['Implicit:Contingency.Cause.Reason'],['Implicit:Expansion.Level-of-detail.Arg2-as-detail']
nearwin.S53.Q4,nearwin,3497,are all constant pursuits mastery?,"[3479, 3495]","Mastery is when people see it as fantastic, but the creator can see flaws and wants to perfect it further","[3560.0, 3581.0]",4.0,['EntRel:nan'],['EntRel:nan'],"['EntRel:nan', 'Implicit:Expansion.Level-of-detail.Arg2-as-detail']"
nearwin.S55.Q4,nearwin,3712,When does the creator stop tweaking something?,"[3668, 3710]",Some creators never stop working on a piece,"[3946.0, 3962.0]",4.0,[],[],['Implicit:Comparison.Similarity']
nearwin.S62.Q4,nearwin,4524,What works do we have?,"[4498, 4503]","America, The Trial and The Castle","[4524.0, 4563.0]",3.0,[],[],"['Explicit:Expansion.Conjunction', 'AltLex:Contingency.Cause.Result']"
nearwin.S69.Q4,nearwin,4680,What is the final sentence fragment of The Castle?,"[4594, 4612]",,,1.0,['NoRel:nan'],[],[]
nearwin.S71.Q4,nearwin,4912,Are you comparing Michelangelo to Kafka?,"[4736, 4748]",Both people made sacrifices for their art.,"[5051.0, 5094.0]",3.0,['NoRel:nan'],['NoRel:nan'],['Implicit:Expansion.Conjunction']
nearwin.S73.Q4,nearwin,5051,Is mastery only about reaching?,"[4912, 4938]",Mastery involves sacrifice.,"[5051.0, 5094.0]",5.0,['Implicit:Expansion.Conjunction'],[],['Implicit:Expansion.Conjunction']
nearwin.S75.Q4,nearwin,5211,Do you have any specific individuals in mind?,"[5141, 5184]",Ben Saunders,"[5273.0, 5285.0]",4.0,['EntRel:nan'],['EntRel:nan'],['EntRel:nan']
nearwin.S46.Q4,nearwin,3314,What is the difference between excellence and mastery?,"[3262, 3304]",Mastery is constantly trying to improve and be the best you can be,"[3432.0, 3469.0]",4.0,['Implicit:Comparison.Similarity'],['Implicit:Comparison.Similarity'],['Implicit:Expansion.Conjunction']
nearwin.S77.Q4,nearwin,5417,Is Ben Saunders still alive?,"[5287, 5299]",,,1.0,['NoRel:nan'],['NoRel:nan'],[]
nearwin.S83.Q3,nearwin,5588,What are some other examples?,"[5417, 5419]",,,1.0,[],[],[]
nearwin.S57.Q4,nearwin,3855,How does a creator know to stop working on a piece?,"[3725, 3747]",Some creators never stop working on a piece?,"[4061.0, 4107.0]",4.0,['Implicit:Comparison.Similarity'],[],['Explicit:Comparison.Concession.Arg2-as-denier']
nearwin.S59.Q4,nearwin,4109,Who decides what is a masterpiece?,"[3893, 3918]",The artist doesn't decide which of his works is a masterpiece,"[4234.0, 4262.0]",3.0,['EntRel:nan'],['EntRel:nan'],['NoRel:nan']
nearwin.S61.Q3,nearwin,4354,Did he want his diaries published?,"[4319, 4352]",He wanted them destroyed,"[4393.0, 4414.0]",5.0,[],[],"['NoRel:nan', 'AltLex:Contingency.Cause.Result']"
nearwin.S67.Q3,nearwin,4524,Did Kafka plan to have anything he wrote published?,"[4481, 4522]",,,1.0,[],[],[]
nearwin.S135.Q2,nearwin,9292,Does this cause you to change what you want to achieve?,"[9190, 9233]",Our achievements always leave us wanting more.,"[9452.0, 9496.0]",3.0,['EntRel:nan'],['EntRel:nan'],['NoRel:nan']
nearwin.S137.Q2,nearwin,9498,How do we become complete people?,"[9477, 9496]",We keep striving for it but hopefully it never ends.,"[9520.0, 9551.0]",3.0,['EntRel:nan'],['EntRel:nan'],"['EntRel:nan', 'Explicit:Comparison.Concession.Arg2-as-denier']"
nearwin.S133.Q3,nearwin,9158,What does their former self look like?,"[9120, 9156]",,,1.0,['Implicit:Contingency.Cause.Reason'],['Implicit:Contingency.Cause.Reason'],[]
nearwin.S135.Q3,nearwin,9292,What are they trying to master?,"[9158, 9188]",They are trying to master completion,"[9498.0, 9518.0]",3.0,['EntRel:nan'],[],['EntRel:nan']
nearwin.S137.Q3,nearwin,9498,Who is Elizabeth Murray?,"[9320, 9336]",,,1.0,['EntRel:nan'],[],[]
nearwin.S1.Q9,nearwin,177,What style does Murray feature?,"[151, 175]",,,1.0,['Implicit:Contingency.Cause.Reason'],['Implicit:Contingency.Cause.Reason'],[]
nearwin.S5.Q9,nearwin,344,What other decades did she paint in?,"[328, 342]",,,1.0,['Implicit:Contingency.Cause.Reason'],['Implicit:Contingency.Cause.Reason'],[]
nearwin.S126.Q2,nearwin,9040,A voracious what?,"[9027, 9038]",Unfinished path,"[9040.0, 9081.0]",5.0,[],[],"['EntRel:nan', 'Explicit:Expansion.Substitution.Arg2-as-subst', 'Implicit:Contingency.Purpose.Arg2-as-goal']"
nearwin.S53.Q5,nearwin,3497,Mastery of what?,"[3432, 3439]",Mastery of artwork.,"[3844.0, 3853.0]",3.0,['EntRel:nan'],['EntRel:nan'],"['NoRel:nan', 'Explicit:Expansion.Level-of-detail.Arg2-as-detail']"
nearwin.S55.Q5,nearwin,3712,How can something be mastered if the creator doesn't consider it such?,"[3676, 3710]",It's a near win regardless.,"[3765.0, 3776.0]",3.0,[],[],"['Implicit:Expansion.Instantiation', 'Explicit:Temporal.Synchronous']"
nearwin.S57.Q5,nearwin,3855,How is something riddled with difficulties and flaws a near win?,"[3712, 3747]",,,1.0,['Implicit:Comparison.Similarity'],[],[]
nearwin.S59.Q5,nearwin,4109,How can a master think most of his works are incomplete?,"[3885, 3918]",,,1.0,['EntRel:nan'],['EntRel:nan'],[]
nearwin.S61.Q4,nearwin,4354,Why did Kafka see incompletion everywhere?,"[4234, 4262]",,,1.0,[],[],[]
nearwin.S126.Q3,nearwin,9040,What is the coach giving himself over to?,"[8997, 9038]",A path or task that never ends.,"[9040.0, 9081.0]",5.0,[],[],"['EntRel:nan', 'Explicit:Expansion.Substitution.Arg2-as-subst', 'Implicit:Contingency.Purpose.Arg2-as-goal']"
nearwin.S67.Q4,nearwin,4524,Is being a master equivalent to being an extreme perfectionist?,"[4354, 4414]",It's about never being satisfied with your work.,"[4657.0, 4678.0]",3.0,[],[],['NoRel:nan']
nearwin.S46.Q5,nearwin,3314,/What is a ten ring?,"[3171, 3179]",,,1.0,['Implicit:Comparison.Similarity'],[],[]
nearwin.S7.Q9,nearwin,485,What did she think of those early works?,"[435, 484]",she's not impressed!,"[582.0, 612.0]",5.0,['EntRel:nan'],['EntRel:nan'],['EntRel:nan']
nearwin.S9.Q9,nearwin,645,How is her painting different now than in the 70s?,"[520, 557]",,,1.0,['Explicit:Expansion.Instantiation'],[],[]
nearwin.S11.Q9,nearwin,801,Did the neighbor sell the painting she took out of the trash?,"[752, 773]",,,1.0,['Implicit:Contingency.Cause.Result'],['Implicit:Contingency.Cause.Result'],[]
nearwin.S13.Q9,nearwin,958,Does Murray think she's mastered painting?,"[919, 956]",,,1.0,['Explicit:Comparison.Concession.Arg2-as-denier'],['Explicit:Comparison.Concession.Arg2-as-denier'],[]
nearwin.S19.Q9,nearwin,1070,What other questions do you ask yourself?,"[1035, 1068]",,,1.0,['Implicit:Expansion.Conjunction'],['Implicit:Expansion.Conjunction'],[]
nearwin.S116.Q2,nearwin,8146,Can you give an example of such a myth?,"[8088, 8144]",,,1.0,['Implicit:Expansion.Instantiation'],['Implicit:Expansion.Instantiation'],[]
nearwin.S49.Q4,nearwin,3432,What is success?,"[3335, 3342]",A near win is success,"[3765.0, 3776.0]",4.0,['Implicit:Expansion.Conjunction'],['Implicit:Expansion.Conjunction'],"['Implicit:Expansion.Instantiation', 'Explicit:Temporal.Synchronous']"
nearwin.S54.Q4,nearwin,3583,Why should we value the near win?,"[3563, 3581]",We as humans see our work flawed but that can be a near win,"[3765.0, 3776.0]",5.0,['Implicit:Expansion.Instantiation'],['Implicit:Expansion.Instantiation'],"['Implicit:Expansion.Instantiation', 'Explicit:Temporal.Synchronous']"
nearwin.S56.Q4,nearwin,3777,Is near win a success?,"[3765, 3776]",protagonist was him,"[4197.0, 4232.0]",4.0,['NoRel:nan'],['NoRel:nan'],"['EntRel:nan', 'Explicit:Expansion.Conjunction']"
nearwin.S104.Q2,nearwin,7399,How can we fight back against these gambling abuses?,"[7275, 7303]",,,1.0,['EntRel:nan'],[],[]
nearwin.S106.Q2,nearwin,7601,Did Jackie Joyner-Kersee win in the follow-up competition?,"[7564, 7599]","Yes, she won in 1988.","[7601.0, 7626.0]",5.0,['Implicit:Temporal.Asynchronous.Precedence'],['Implicit:Temporal.Asynchronous.Precedence'],['Implicit:Temporal.Asynchronous.Precedence']
nearwin.S108.Q2,nearwin,7806,"So near misses are good for us, in life?","[7733, 7769]",We thrive when we stay just short of the goal.,"[8030.0, 8073.0]",4.0,['NoRel:nan'],['NoRel:nan'],['Implicit:Expansion.Level-of-detail.Arg2-as-detail']
nearwin.S112.Q2,nearwin,7963,How could you manufacture a near miss?,"[7856, 7901]",,,1.0,['Explicit:Contingency.Cause.Reason'],['Explicit:Contingency.Cause.Reason'],[]
nearwin.S97.Q2,nearwin,7048,What other abuses are there in the gambling industry?,"[6798, 6829]",,,1.0,['NoRel:nan'],[],[]
nearwin.S102.Q2,nearwin,7271,Is this from a TED talk?,"[7186, 7213]",,,1.0,['Explicit:Expansion.Conjunction'],['Explicit:Expansion.Conjunction'],[]
nearwin.S60.Q4,nearwin,4234,Can we measure our success ourselves?,"[4185, 4232]",No we can't we see our work as flawed,"[4240.0, 4262.0]",4.0,['NoRel:nan'],['NoRel:nan'],['NoRel:nan']
nearwin.S64.Q4,nearwin,4416,Were any of his works burned?,"[4393, 4414]",His friend didn't burn his works,"[4416.0, 4455.0]",5.0,['Implicit:Comparison.Concession.Arg2-as-denier'],['Implicit:Comparison.Concession.Arg2-as-denier'],['Implicit:Comparison.Concession.Arg2-as-denier']
nearwin.S68.Q4,nearwin,4614,Aren't somethings good even incomplete?,"[4575, 4585]",,,2.0,['NoRel:nan'],['NoRel:nan'],[]
nearwin.S116.Q3,nearwin,8146,Can you give examples?,"[8117, 8144]",A deliberate flaw in a pattern in Navajo crafts.,"[8149.0, 8163.0]",4.0,['Implicit:Expansion.Instantiation'],['Implicit:Expansion.Instantiation'],['Implicit:Expansion.Instantiation']
nearwin.S104.Q3,nearwin,7399,How does that work?,"[7275, 7303]","It makes us more determined, and tenacious.","[7536.0, 7574.0]",4.0,['EntRel:nan'],[],"['EntRel:nan', 'Explicit:Expansion.Conjunction', 'Implicit:Contingency.Cause+Belief.Result+Belief']"
nearwin.S58.Q4,nearwin,4013,Are we to critical of our own work to judge it?,"[3893, 3918]",He didn't feel good about his own paintings,"[4061.0, 4107.0]",5.0,['Explicit:Comparison.Concession.Arg2-as-denier'],['Explicit:Comparison.Concession.Arg2-as-denier'],['Explicit:Comparison.Concession.Arg2-as-denier']
nearwin.S97.Q3,nearwin,7048,"What happened as a result, if they were seen as abuses?","[6793, 6829]",,,1.0,['NoRel:nan'],[],[]
nearwin.S68.Q5,nearwin,4614,Are there others who requested their works burned at death?,"[4444, 4455]",,,1.0,['NoRel:nan'],['NoRel:nan'],[]
nearwin.S112.Q3,nearwin,7963,Do you have some examples of how we might apply that?,"[7890, 7912]",Creation myths have a deliberate near win built in.,"[8092.0, 8144.0]",3.0,['Explicit:Contingency.Cause.Reason'],['Explicit:Contingency.Cause.Reason'],"['Explicit:Expansion.Conjunction', 'Implicit:Contingency.Cause.Result']"
nearwin.S49.Q5,nearwin,3432,What label?,"[3391, 3398]",,,1.0,['Implicit:Expansion.Conjunction'],['Implicit:Expansion.Conjunction'],[]
nearwin.S54.Q5,nearwin,3583,How do you get motivated for that constant pursuit?,"[3479, 3495]",,,1.0,['Implicit:Expansion.Instantiation'],[],[]
nearwin.S126.Q4,nearwin,9040,Have they ever won?,"[8858, 8867]",,,1.0,[],[],[]
nearwin.S133.Q4,nearwin,9158,Do they have any ideas they haven't tried?,"[9061, 9081]",,,1.0,['Implicit:Contingency.Cause.Reason'],[],[]
nearwin.S135.Q4,nearwin,9292,What are they trying to master?,"[9181, 9188]",,,1.0,['EntRel:nan'],[],[]
nearwin.S137.Q4,nearwin,9498,Who is Elizabeth Murray?,"[9320, 9336]",,,1.0,['EntRel:nan'],[],[]
nearwin.S126.Q5,nearwin,9040,Why can't the coaches keep up?,"[8703, 8747]",,,1.0,[],[],[]
nearwin.S106.Q3,nearwin,7601,How can we use this constructively?,"[7536, 7574]","We do better with a reasonable, achievable challenge than with total success.","[7733.0, 7742.0]",4.0,['Implicit:Temporal.Asynchronous.Precedence'],['Implicit:Temporal.Asynchronous.Precedence'],['NoRel:nan']
nearwin.S108.Q3,nearwin,7806,Is there anything more we can do to make this work for us?,"[7775, 7804]",Set ourselves up to perceive near wins in our lives.,"[7890.0, 7912.0]",4.0,['NoRel:nan'],['NoRel:nan'],['NoRel:nan']
