id,source_id,source_cutoff,question_text,trigger_span,answer_text,answer_span,answer_score,snippet_has_arg1_of,trigger_has_arg1_of,answer_has_arg2_of
investment.S96.Q3,investment,5783,What does Hesta invest in?,"[5661, 5687]",They invest in companies that are good in ESG,"[5801.0, 5850.0]",3.0,['Implicit:Expansion.Conjunction'],['Implicit:Expansion.Conjunction'],"['Implicit:Expansion.Conjunction', 'Explicit:Expansion.Conjunction']"
investment.S100.Q3,investment,5987,who is investing in this fund?,"[5932, 5965]",Australians ,"[6006.0, 6013.0]",3.0,['Implicit:Contingency.Cause+SpeechAct.Result+SpeechAct'],['Implicit:Contingency.Cause+SpeechAct.Result+SpeechAct'],['Implicit:Contingency.Cause+SpeechAct.Result+SpeechAct']
investment.S113.Q4,investment,6845,What is your job or position in the company?,"[6642, 6659]",,,1.0,['Implicit:Comparison.Concession.Arg2-as-denier'],[],[]
investment.S118.Q4,investment,6983,What do you reply to the person suggesting this?,"[6951, 6980]","She says she rolls her eyes, but that isn't really a reply.","[6988.0, 7000.0]",3.0,['EntRel:nan'],['EntRel:nan'],['EntRel:nan']
investment.S120.Q4,investment,7061,Why do you let people get you so emotional and angry?,"[6983, 7014]",,,1.0,['Implicit:Expansion.Level-of-detail.Arg2-as-detail'],[],[]
investment.S122.Q4,investment,7270,Don't you think successful businesses should do their part to better society since they have the means and resources to do so?,"[7144, 7189]",,,1.0,['Implicit:Expansion.Substitution.Arg2-as-subst'],[],[]
investment.S124.Q4,investment,7331,What is your ideal balance of profits versus social contributions then?,"[7270, 7288]",,,1.0,['Explicit:Comparison.Concession.Arg2-as-denier'],['Explicit:Comparison.Concession.Arg2-as-denier'],[]
investment.S128.Q4,investment,7421,"Do you have a vision that differs that you think is superior? If so, what is it?","[7395, 7420]",,,1.0,"['Implicit:Contingency.Cause.Reason', 'Implicit:Q/A']","['Implicit:Contingency.Cause.Reason', 'Implicit:Q/A']",[]
investment.S132.Q4,investment,7496,Wouldn't you agree that since they have a lot of money they should have a responsibility to society to further social causes that better society for everyone?,"[7451, 7470]",,,1.0,['AltLex:Expansion.Substitution.Arg2-as-subst'],[],[]
investment.S2.Q3,investment,267,What are some big changes in sustainability?,"[204, 265]",ESG,"[327.0, 383.0]",3.0,['EntRel:nan'],['EntRel:nan'],['EntRel:nan']
investment.S6.Q3,investment,431,What are the consequences if people ignore sustainability?,"[393, 429]",Poor long-term returns,"[452.0, 487.0]",4.0,['Explicit:Contingency.Cause+Belief.Reason+Belief'],['Explicit:Contingency.Cause+Belief.Reason+Belief'],"['Implicit:Expansion.Level-of-detail.Arg2-as-detail', 'Explicit:Contingency.Cause+Belief.Reason+Belief']"
investment.S8.Q3,investment,625,How do investors influence sustainability?,"[564, 623]",they have big money,"[629.0, 691.0]",3.0,[],[],"['Explicit:nan', 'Explicit:Expansion.Conjunction']"
investment.S10.Q3,investment,802,Are there benefits to sustainable investing besides simplicity and performance?,"[733, 783]",,,2.0,['Explicit:Expansion.Conjunction'],['Explicit:Expansion.Conjunction'],[]
investment.S12.Q3,investment,882,What do we already know?,"[849, 880]",population is growing,"[942.0, 989.0]",5.0,['Implicit:Expansion.Level-of-detail.Arg2-as-detail'],['Implicit:Expansion.Level-of-detail.Arg2-as-detail'],['Implicit:Expansion.Level-of-detail.Arg2-as-detail']
investment.S16.Q3,investment,1170,Can Earth support 10 billion people?,"[979, 1015]",,,2.0,['Explicit:Expansion.Level-of-detail.Arg2-as-detail'],['Explicit:Expansion.Level-of-detail.Arg2-as-detail'],[]
investment.S20.Q3,investment,1320,What is the best investment?,"[1291, 1318]",,,1.0,['Explicit:Expansion.Conjunction'],['Explicit:Expansion.Conjunction'],[]
investment.S125.Q4,investment,7395,What about retail investors?,"[7363, 7394]",,,2.0,['Implicit:Contingency.Cause+SpeechAct.Result+SpeechAct'],['Implicit:Contingency.Cause+SpeechAct.Result+SpeechAct'],[]
investment.S131.Q4,investment,7472,Is spending the only way to impact our sustainability?,"[7451, 7470]",,,2.0,['EntRel:nan'],['EntRel:nan'],[]
investment.S96.Q4,investment,5783,Are they environmentally friendly?,"[5661, 5721]",Yes they are incorporating this mindset into their culture.,"[5903.0, 5921.0]",4.0,['Implicit:Expansion.Conjunction'],['Implicit:Expansion.Conjunction'],['Explicit:Contingency.Cause.Result']
investment.S100.Q4,investment,5987,How many fund members do they have?,"[5953, 5965]",,,1.0,['Implicit:Contingency.Cause+SpeechAct.Result+SpeechAct'],['Implicit:Contingency.Cause+SpeechAct.Result+SpeechAct'],[]
investment.S153.Q2,investment,8918,Is this based on any type of consensus?,"[8758, 8789]",We protect ourselves with insurance.,"[8989.0, 9026.0]",4.0,['Implicit:Expansion.Exception.Arg2-as-excpt'],[],['NoRel:nan']
investment.S155.Q2,investment,9068,Can bad things happen financially?,"[9039, 9066]",We are investing sustainably.,"[9078.0, 9102.0]",4.0,[],[],"['NoRel:nan', 'Explicit:Expansion.Manner.Arg2-as-manner', 'Explicit:Temporal.Synchronous']"
investment.S157.Q2,investment,9127,How many things are we doing?,"[9103, 9125]",We are creating insurance and reducing risk to the planet.,"[9127.0, 9170.0]",5.0,['Implicit:Expansion.Level-of-detail.Arg2-as-detail'],['Implicit:Expansion.Level-of-detail.Arg2-as-detail'],['Implicit:Expansion.Level-of-detail.Arg2-as-detail']
investment.S163.Q2,investment,9281,Are we sacrificing performance?,"[9246, 9279]",What if all of this is for nothing?,"[9325.0, 9362.0]",5.0,['NoRel:nan'],['NoRel:nan'],['Explicit:Expansion.Conjunction']
investment.S142.Q3,investment,8288,What did they integrate into an investment?,"[7910, 7940]",The integrated ESG into investment.,"[8318.0, 8375.0]",4.0,['Implicit:Comparison.Contrast'],[],['Implicit:Comparison.Contrast']
investment.S149.Q3,investment,8460,What might be exaggerated?,"[8377, 8404]",There are always risks and costs when you take action.,"[8540.0, 8589.0]",4.0,[],[],['AltLex:Hypophora']
investment.S151.Q2,investment,8675,Are they more or less than long-range risks?,"[8600, 8638]",There is risk but it's an estimate.,"[8681.0, 8721.0]",4.0,[],[],[]
investment.S90.Q4,investment,5538,Do you think all companies should take more of an environmental focus?,"[5387, 5443]",,,2.0,['Implicit:Expansion.Conjunction'],[],[]
investment.S81.Q4,investment,5061,How often will ESG outperform?,"[5036, 5059]",,,2.0,['Implicit:Expansion.Instantiation'],['Implicit:Expansion.Instantiation'],[]
investment.S86.Q4,investment,5310,Are climate change focused companies the best investments?,"[5177, 5237]",There is some correlation to support this idea.,"[5318.0, 5337.0]",3.0,['NoRel:nan'],[],['NoRel:nan']
investment.S88.Q4,investment,5359,How much has this correlation increased as of late?,"[5326, 5337]",,,1.0,['Explicit:Comparison.Concession.Arg2-as-denier'],[],[]
investment.S168.Q2,investment,9484,Is climate change important to them?,"[9462, 9482]",Sort of but sort of not. Basically neutral it seems,"[9484.0, 9523.0]",3.0,"['Implicit:Expansion.Conjunction', 'Explicit:Expansion.Conjunction']","['Implicit:Expansion.Conjunction', 'Explicit:Expansion.Conjunction']",['Implicit:Expansion.Conjunction']
investment.S170.Q2,investment,9641,Why is planning for the future so important?,"[9619, 9639]",Because future me will appreciate it,"[9669.0, 9705.0]",5.0,['Explicit:Contingency.Cause.Reason'],['Explicit:Contingency.Cause.Reason'],"['Explicit:Expansion.Conjunction', 'Explicit:Contingency.Cause.Reason']"
investment.S92.Q4,investment,5654,Are investors looking at the wrong things?,"[5606, 5653]",,,1.0,['Implicit:Expansion.Instantiation'],['Implicit:Expansion.Instantiation'],[]
investment.S123.Q4,investment,7290,Why do you think most people aren't willing to oblige socially?,"[7149, 7189]",,,2.0,['Explicit:Contingency.Cause+Belief.Result+Belief'],[],[]
investment.S152.Q4,investment,8791,What course of action should we take?,"[8758, 8789]",odds are in favor of us listening/obeying the actions previously suggested by corporations for climate change,"[8795.0, 8830.0]",3.0,[],[],['Explicit:Comparison.Concession.Arg2-as-denier']
investment.S110.Q4,investment,6698,Which type of capital is most important of the three?,"[6508, 6562]",,,1.0,['Implicit:Expansion.Substitution.Arg2-as-subst'],[],[]
investment.S117.Q4,investment,6951,How do you feel about people who disagree with your views?,"[6845, 6891]",,,2.0,[],[],[]
investment.S119.Q4,investment,7016,What is a better way to give than a charity?,"[6960, 7000]",,,1.0,['NoRel:nan'],['NoRel:nan'],[]
investment.S121.Q4,investment,7144,Do you think people need to be more focused on the planet?,"[7089, 7142]",Institutional investors are essential to help sustain the planet.,"[7335.0, 7394.0]",3.0,['Implicit:Contingency.Cause.Reason'],['Implicit:Contingency.Cause.Reason'],['Explicit:Comparison.Concession.Arg2-as-denier']
investment.S145.Q4,investment,8406,What is our alternative?,"[8350, 8387]",there is also elimination risk,"[8706.0, 8721.0]",4.0,[],[],[]
investment.S150.Q4,investment,8591,Should we take these risks and accept the cost?,"[8551, 8589]","probably not, since the odds are in favor of ""It's actually happening.""","[8835.0, 8855.0]",4.0,['Explicit:Comparison.Contrast'],['Explicit:Comparison.Contrast'],"['Explicit:Comparison.Concession.Arg2-as-denier', 'AltLex:Comparison.Contrast']"
investment.S164.Q4,investment,9365,What could it hurt to try?,"[9325, 9349]","it's a positive action, so try it","[9371.0, 9397.0]",4.0,['NoRel:nan'],[],"['NoRel:nan', 'Implicit:Comparison.Similarity']"
investment.S154.Q4,investment,8957,How can I make the decision to act or not?,"[8924, 8955]",we decide to buy insurance for protection,"[8992.0, 9038.0]",5.0,['NoRel:nan'],['NoRel:nan'],['NoRel:nan']
investment.S156.Q4,investment,9075,Is that always an effective way to handle this situation?,"[9039, 9066]","yes, it's effective due to risk reduction","[9153.0, 9170.0]",4.0,['NoRel:nan'],['NoRel:nan'],['Implicit:Expansion.Level-of-detail.Arg2-as-detail']
investment.S161.Q2,investment,9365,Why is the man in comic here?,"[9281, 9294]",,,1.0,['NoRel:nan'],[],[]
investment.S166.Q2,investment,9399,Like what?,"[9386, 9397]",He likes to look at both sides,"[9412.0, 9454.0]",3.0,['Implicit:Expansion.Conjunction'],['Implicit:Expansion.Conjunction'],"['Implicit:Expansion.Conjunction', 'Explicit:Contingency.Cause.Reason']"
investment.S94.Q3,investment,5967,Why ESG?,"[5801, 5822]",,,2.0,[],[],[]
investment.S101.Q3,investment,6022,What does being Aussie have to do with anything? ,"[5991, 6013]",,,1.0,['NoRel:nan'],['NoRel:nan'],[]
investment.S103.Q3,investment,6156,Why trust anything from California? ,"[6078, 6112]",,,1.0,[],[],[]
investment.S65.Q3,investment,4488,What kind of growth?,"[4231, 4251]",,,2.0,['Implicit:Comparison.Concession.Arg2-as-denier'],[],[]
investment.S70.Q3,investment,4592,What kind?,"[4516, 4550]",ESG,"[4672.0, 4687.0]",4.0,[],[],['Implicit:Expansion.Level-of-detail.Arg2-as-detail']
investment.S72.Q3,investment,4720,Perform how?,"[4688, 4708]",MSCI,"[4893.0, 4908.0]",3.0,['EntRel:nan'],['EntRel:nan'],['Explicit:Comparison.Contrast']
investment.S109.Q3,investment,6564,What is the financial aspect? ,"[6514, 6541]",,,1.0,['AltLex:Contingency.Cause+Belief.Result+Belief'],['AltLex:Contingency.Cause+Belief.Result+Belief'],[]
investment.S115.Q3,investment,6698,What kind of investors? ,"[6614, 6641]",,,1.0,['Implicit:Expansion.Substitution.Arg2-as-subst'],[],[]
investment.S76.Q3,investment,4958,How was it compared?,"[4933, 4956]",,,1.0,['Explicit:Contingency.Cause+SpeechAct.Result+SpeechAct'],['Explicit:Contingency.Cause+SpeechAct.Result+SpeechAct'],[]
investment.S80.Q3,investment,4995,"MOre what, exactly? ","[4981, 4993]",,,1.0,['Implicit:Expansion.Conjunction'],['Implicit:Expansion.Conjunction'],[]
investment.S84.Q3,investment,5061,What kind of cases?,"[5008, 5021]",climate change......,"[5182.0, 5217.0]",3.0,['Implicit:Expansion.Instantiation'],['Implicit:Expansion.Instantiation'],"['Implicit:Expansion.Instantiation', 'Explicit:Comparison.Contrast']"
investment.S105.Q3,investment,6351,This is juat a money grab government fund?,"[6259, 6326]",,,1.0,[],[],[]
investment.S107.Q3,investment,6425,What kind of returns? ,"[6386, 6412]",,,1.0,['Implicit:Expansion.Level-of-detail.Arg2-as-detail'],['Implicit:Expansion.Level-of-detail.Arg2-as-detail'],[]
investment.S160.Q4,investment,9246,What are our immediate gains?,"[9227, 9244]",we maintain full performance levels,"[9252.0, 9279.0]",5.0,[],[],"['Implicit:Expansion.Level-of-detail.Arg2-as-detail', 'Explicit:Expansion.Conjunction', 'Explicit:Temporal.Synchronous']"
investment.S61.Q5,investment,4172,Did they make the right bet?,"[4141, 4148]",,,2.0,['Implicit:Contingency.Cause.Reason'],[],[]
investment.S67.Q5,investment,4424,Did they succeed?,"[4300, 4310]",,,1.0,['NoRel:nan'],[],[]
investment.S126.Q3,investment,7472,How do they get the  money?,"[7451, 7470]",,,1.0,['EntRel:nan'],['EntRel:nan'],[]
investment.S46.Q5,investment,3432,What's the example?,"[3392, 3399]",They finished a bunch of automation projects and virtualized their OS,"[3589.0, 3627.0]",4.0,[],[],"['AltLex:Expansion.Manner.Arg2-as-manner', 'AltLex:Hypophora', 'AltLex:Expansion.Instantiation', 'Implicit:Expansion.Conjunction', 'Explicit:Expansion.Conjunction']"
investment.S53.Q5,investment,3629,Did you have any other notable projects after 2012?,"[3435, 3439]",These 2012 activities have resulted in saving millions annually in addition to reducing the company's carbon footprint. ,"[3790.0, 3798.0]",4.0,['AltLex:Contingency.Cause.Result'],['AltLex:Contingency.Cause.Result'],"['AltLex:Expansion.Manner.Arg2-as-manner', 'AltLex:Hypophora', 'AltLex:Expansion.Instantiation', 'AltLex:Contingency.Cause.Result', 'Explicit:Expansion.Conjunction', 'Implicit:Contingency.Cause.Result']"
investment.S55.Q5,investment,3860,What are your future plans?,"[3629, 3632]",,,1.0,['AltLex:Expansion.Equivalence'],[],[]
investment.S57.Q5,investment,3937,What is the next initiative planned to augment your gains thus far?,"[3921, 3928]",,,1.0,['NoRel:nan'],['NoRel:nan'],[]
investment.S59.Q5,investment,4125,How did Pentair's water venture turn out?,"[4109, 4123]",,,2.0,['Implicit:Comparison.Concession.Arg2-as-denier'],['Implicit:Comparison.Concession.Arg2-as-denier'],[]
investment.S74.Q3,investment,4826,how does a stock market index prove sustainability ?,"[4732, 4750]",,,1.0,['Explicit:Comparison.Contrast'],['Explicit:Comparison.Contrast'],[]
investment.S142.Q4,investment,8288,What is ESG?,"[7910, 7940]",,,1.0,['Implicit:Comparison.Contrast'],[],[]
investment.S28.Q4,investment,2002,What does the ESG do?,"[1895, 1944]","They show the performance of a company's social and environmental impact with energy consumption, innovation capacity ect.","[2156.0, 2211.0]",4.0,['EntRel:nan'],['EntRel:nan'],['Implicit:Expansion.Conjunction']
investment.S32.Q4,investment,2283,How is innovation capacity measured?,"[2192, 2211]",,,1.0,['Explicit:Expansion.Conjunction'],['Explicit:Expansion.Conjunction'],[]
investment.S36.Q4,investment,2415,Why is this considered juicy information?,"[2383, 2413]",,,2.0,['Explicit:Comparison.Concession.Arg2-as-denier'],['Explicit:Comparison.Concession.Arg2-as-denier'],[]
investment.S133.Q3,investment,7524,Why is this funny?,"[7472, 7482]",,,1.0,['Implicit:Expansion.Instantiation'],[],[]
investment.S135.Q3,investment,7615,Why is the global bond market bigger than stock market?,"[7578, 7613]",,,1.0,['Implicit:Contingency.Cause.Result'],['Implicit:Contingency.Cause.Result'],[]
investment.S137.Q3,investment,7731,What is the worlds smallest economy?,"[7695, 7729]",,,1.0,['Implicit:Expansion.Equivalence'],['Implicit:Expansion.Equivalence'],[]
investment.S139.Q3,investment,7883,Why is fresh water a problem? Do you have more details about this?,"[7800, 7843]",,,1.0,['Explicit:Contingency.Condition.Arg2-as-cond'],['Explicit:Contingency.Condition.Arg2-as-cond'],[]
investment.S141.Q3,investment,8105,What is an integrated ESG?,"[7910, 7924]",,,1.0,['Implicit:Expansion.Conjunction'],[],[]
investment.S2.Q4,investment,267,What are the drivers of change?,"[184, 221]",,,1.0,['EntRel:nan'],['EntRel:nan'],[]
investment.S6.Q4,investment,431,Why is it reckless?,"[393, 429]",Because it will jeopardize future returns.,"[431.0, 487.0]",5.0,['Explicit:Contingency.Cause+Belief.Reason+Belief'],['Explicit:Contingency.Cause+Belief.Reason+Belief'],"['Implicit:Expansion.Level-of-detail.Arg2-as-detail', 'Explicit:Contingency.Cause+Belief.Reason+Belief']"
investment.S14.Q4,investment,1246,What are the environmental and social issues related to population growth?,"[1193, 1224]",Environment and social issues also effect the economy and risk/return.,"[1246.0, 1269.0]",3.0,['Implicit:Expansion.Level-of-detail.Arg2-as-detail'],[],['Implicit:Expansion.Level-of-detail.Arg2-as-detail']
investment.S20.Q4,investment,1320,How are they relevant to risk and return?,"[1275, 1318]",,,1.0,['Explicit:Expansion.Conjunction'],['Explicit:Expansion.Conjunction'],[]
investment.S21.Q4,investment,1472,Why do these issues seem to be so far away and difficult to deal with?,"[1333, 1380]",,,1.0,"['Implicit:Comparison.Contrast', 'Explicit:Expansion.Level-of-detail.Arg2-as-detail']",[],[]
investment.S23.Q4,investment,1520,What are some examples of how individuals avoid responsibility?,"[1497, 1518]",Does financial data alone not tell the whole story?,"[1699.0, 1726.0]",3.0,['Explicit:Expansion.Level-of-detail.Arg2-as-detail'],[],['Implicit:Expansion.Instantiation']
investment.S8.Q4,investment,625,How does it rest with institutional investors?,"[600, 623]",,,1.0,[],[],[]
investment.S10.Q4,investment,802,Why is it less complicated?,"[730, 765]",,,1.0,['Explicit:Expansion.Conjunction'],[],[]
investment.S12.Q4,investment,882,What do we already know?,"[842, 880]",We have a growing population and shrinking resources. ,"[892.0, 932.0]",5.0,['Implicit:Expansion.Level-of-detail.Arg2-as-detail'],['Implicit:Expansion.Level-of-detail.Arg2-as-detail'],"['Implicit:Expansion.Level-of-detail.Arg2-as-detail', 'Explicit:Expansion.Conjunction']"
investment.S16.Q4,investment,1170,Why is a growing population a problem?,"[934, 967]",,,1.0,['Explicit:Expansion.Level-of-detail.Arg2-as-detail'],['Explicit:Expansion.Level-of-detail.Arg2-as-detail'],[]
investment.S25.Q4,investment,1728,Do investors not take everything into consideration that they should?,"[1561, 1615]",Looking and financials alone will lead to poor investment outcomes for individuals and the world.,"[1875.0, 1893.0]",5.0,[],[],"['Explicit:Expansion.Conjunction', 'Explicit:Comparison.Concession.Arg2-as-denier']"
investment.S27.Q4,investment,1895,What else should be looked at when making investment decisions?,"[1728, 1789]",Investors should take ESG metrics into consideration right along with financial performance.,"[1895.0, 1936.0]",5.0,"['Implicit:Contingency.Cause+Belief.Reason+Belief', 'Explicit:Expansion.Conjunction']",[],"['Implicit:Contingency.Cause+Belief.Reason+Belief', 'Explicit:Expansion.Conjunction']"
investment.S29.Q4,investment,2125,How is it determined whether or not a company is being responsible re:meeting ESG guidelines?,"[2089, 2123]",,,2.0,['Implicit:Expansion.Conjunction'],['Implicit:Expansion.Conjunction'],[]
investment.S35.Q4,investment,2367,Who monitors a company to make sure they are performing effective internal oversight?,"[2313, 2365]",,,1.0,['AltLex:Contingency.Cause+SpeechAct.Result+SpeechAct'],['AltLex:Contingency.Cause+SpeechAct.Result+SpeechAct'],[]
investment.S147.Q3,investment,8288,Where do these people work? Fora government or private institution?,"[8105, 8120]",,,1.0,['Implicit:Comparison.Contrast'],['Implicit:Comparison.Contrast'],[]
investment.S166.Q3,investment,9399,Does this person like discussions of clean energy?,"[9384, 9397]",They seem to like talking about both sides of the climate change issue. ,"[9444.0, 9482.0]",3.0,['Implicit:Expansion.Conjunction'],['Implicit:Expansion.Conjunction'],"['Implicit:Expansion.Conjunction', 'Explicit:Contingency.Cause.Reason']"
investment.S168.Q3,investment,9484,Was the comic the thing poking fun at both sides?,"[9412, 9419]",,,1.0,"['Implicit:Expansion.Conjunction', 'Explicit:Expansion.Conjunction']","['Implicit:Expansion.Conjunction', 'Explicit:Expansion.Conjunction']",[]
investment.S170.Q3,investment,9641,How should we plan for the future?,"[9619, 9639]",,,1.0,['Explicit:Contingency.Cause.Reason'],['Explicit:Contingency.Cause.Reason'],[]
investment.S149.Q4,investment,8460,What is sustainability risk?,"[8335, 8354]",,,1.0,[],[],[]
investment.S151.Q3,investment,8675,What are the long term risks of inaction in this case?,"[8622, 8672]",,,1.0,[],[],[]
investment.S153.Q3,investment,8918,Is there any way to prove this?,"[8835, 8880]",,,1.0,['Implicit:Expansion.Exception.Arg2-as-excpt'],['Implicit:Expansion.Exception.Arg2-as-excpt'],[]
investment.S171.Q4,investment,9708,What kind of future are they planning?,"[9619, 9639]",,,1.0,[],[],[]
investment.S155.Q3,investment,9068,Is the cost of insurance worth it with these odds?,"[8992, 9038]",,,2.0,[],[],[]
investment.S157.Q3,investment,9127,What are these two things?,"[9078, 9125]",Creating insurance and not sacrificing performance.,"[9133.0, 9184.0]",4.0,['Implicit:Expansion.Level-of-detail.Arg2-as-detail'],['Implicit:Expansion.Level-of-detail.Arg2-as-detail'],['Implicit:Expansion.Level-of-detail.Arg2-as-detail']
investment.S163.Q3,investment,9281,How much is the risk reduced this way?,"[9153, 9203]",,,1.0,['NoRel:nan'],['NoRel:nan'],[]
investment.S49.Q1,investment,3532,What is ESG?,"[3322, 3387]",,,1.0,['Implicit:Expansion.Conjunction'],[],[]
investment.S161.Q3,investment,9365,In what way can we invest in sustainability? ,"[9081, 9102]",,,1.0,['NoRel:nan'],[],[]
investment.S17.Q4,investment,1320,What kind of emissions are responsible for this climate change?,"[1091, 1128]",,,1.0,['Explicit:Expansion.Conjunction'],[],[]
investment.S22.Q4,investment,1497,What do you want me to do?,"[1472, 1483]",,,1.0,"['Implicit:Expansion.Level-of-detail.Arg2-as-detail', 'Explicit:Expansion.Level-of-detail.Arg2-as-detail']",['Implicit:Expansion.Level-of-detail.Arg2-as-detail'],[]
investment.S24.Q4,investment,1617,Don't do what at home?,"[1497, 1518]",,,1.0,['Implicit:Expansion.Instantiation'],[],[]
investment.S26.Q4,investment,1826,How will the environmental change effect the financial data?,"[1699, 1726]",,,2.0,['Explicit:Expansion.Conjunction'],['Explicit:Expansion.Conjunction'],[]
investment.S54.Q1,investment,3800,What are they doing with the savings? ,"[3735, 3798]",,,1.0,['Explicit:Expansion.Conjunction'],['Explicit:Expansion.Conjunction'],[]
investment.S56.Q1,investment,3918,How do they decrease the emissions? ,"[3804, 3823]",,,1.0,['Explicit:Contingency.Cause+SpeechAct.Result+SpeechAct'],[],[]
investment.S58.Q1,investment,3965,What is Pentair?,"[3937, 3963]",a US industrial conglomerate,"[3976.0, 4006.0]",5.0,['EntRel:nan'],['EntRel:nan'],['EntRel:nan']
investment.S60.Q1,investment,4150,How much did Pentair save? ,"[4125, 4148]",,,1.0,[],[],[]
investment.S64.Q1,investment,4350,What level of growth did Pentair achieve? ,"[4231, 4271]",,,1.0,['EntRel:nan'],['EntRel:nan'],[]
investment.S68.Q1,investment,4488,Is there another relevant case?,"[4457, 4487]",,,2.0,['Implicit:Comparison.Concession.Arg2-as-denier'],['Implicit:Comparison.Concession.Arg2-as-denier'],[]
investment.S161.Q4,investment,9365,How are they investing sustainably?,"[9081, 9102]",,,1.0,['NoRel:nan'],[],[]
investment.S166.Q4,investment,9399,What do you like about it?,"[9384, 9397]",It pokes fun at both sides of the climate change issue.,"[9431.0, 9482.0]",5.0,['Implicit:Expansion.Conjunction'],['Implicit:Expansion.Conjunction'],"['Implicit:Expansion.Conjunction', 'Explicit:Contingency.Cause.Reason']"
investment.S168.Q4,investment,9484,How does it poke fun?,"[9431, 9440]",,,1.0,"['Implicit:Expansion.Conjunction', 'Explicit:Expansion.Conjunction']","['Implicit:Expansion.Conjunction', 'Explicit:Expansion.Conjunction']",[]
investment.S170.Q4,investment,9641,Do you like Mark Twain?,"[9592, 9602]",,,1.0,['Explicit:Contingency.Cause.Reason'],[],[]
investment.S1.Q5,investment,223,What are some of the biggest drivers of change?,"[184, 221]",,,2.0,['Explicit:Expansion.Level-of-detail.Arg2-as-detail'],['Explicit:Expansion.Level-of-detail.Arg2-as-detail'],[]
investment.S5.Q5,investment,385,What do environmental and social issues have to do with change?,"[327, 358]",Ignoring them can put expected returns in danger in the long run.,"[452.0, 487.0]",4.0,['Implicit:Expansion.Level-of-detail.Arg2-as-detail'],['Implicit:Expansion.Level-of-detail.Arg2-as-detail'],"['Implicit:Expansion.Level-of-detail.Arg2-as-detail', 'Explicit:Contingency.Cause+Belief.Reason+Belief']"
investment.S7.Q5,investment,489,Do long-term returns bring in more revenue than short term ones?,"[452, 479]",,,1.0,['Explicit:Expansion.Conjunction'],['Explicit:Expansion.Conjunction'],[]
investment.S11.Q5,investment,842,Why is sustainable investing so important?,"[806, 841]",An aging and expanding population,"[892.0, 932.0]",4.0,['NoRel:nan'],['NoRel:nan'],"['Implicit:Expansion.Level-of-detail.Arg2-as-detail', 'Explicit:Expansion.Conjunction']"
investment.S13.Q5,investment,1017,What does the population number have to do with investing?,"[942, 989]","Natural resource depletion, emissions, and climate change","[1133.0, 1147.0]",5.0,['Implicit:Expansion.Conjunction'],['Implicit:Expansion.Conjunction'],['Explicit:Expansion.Conjunction']
investment.S9.Q5,investment,693,Why does do institutional investors have more power to influence?,"[537, 573]",,,1.0,['Implicit:Expansion.Level-of-detail.Arg2-as-detail'],['Implicit:Expansion.Level-of-detail.Arg2-as-detail'],[]
investment.S158.Q4,investment,9281,How do you make sure you're not sacrificing performance?,"[9246, 9279]",,,1.0,['NoRel:nan'],['NoRel:nan'],[]
investment.S165.Q4,investment,9384,"What does the person like, the comic?","[9365, 9382]",I think they're talking about the comic but it's not spelled out.,"[9384.0, 9419.0]",3.0,['Implicit:Comparison.Similarity'],['Implicit:Comparison.Similarity'],"['Implicit:Comparison.Similarity', 'Implicit:Expansion.Conjunction']"
investment.S167.Q4,investment,9420,What do you like about it?,"[9384, 9419]",They like that it pokes fun at both sides of the issue instead of just one.,"[9420.0, 9454.0]",5.0,['Explicit:Contingency.Cause.Reason'],['Explicit:Contingency.Cause.Reason'],"['Implicit:Expansion.Conjunction', 'Explicit:Contingency.Cause.Reason']"
investment.S169.Q4,investment,9525,Which side are they on?,"[9500, 9523]",,,2.0,['Explicit:Expansion.Conjunction'],[],[]
investment.S133.Q4,investment,7524,How much is a lot?,"[7504, 7516]",over 77 trillion,"[7602.0, 7613.0]",4.0,['Implicit:Expansion.Instantiation'],['Implicit:Expansion.Instantiation'],['Implicit:Expansion.Conjunction']
investment.S135.Q4,investment,7615,"Besides global stock and global bond markets, what are some other potential investors?","[7528, 7547]",,,1.0,['Implicit:Contingency.Cause.Result'],['Implicit:Contingency.Cause.Result'],[]
investment.S137.Q4,investment,7731,How can we get them to invest?,"[7702, 7729]",Turn ESG into worthwhile transactions.,"[7910.0, 7940.0]",4.0,['Implicit:Expansion.Equivalence'],['Implicit:Expansion.Equivalence'],"['NoRel:nan', 'Explicit:Contingency.Condition.Arg2-as-cond']"
investment.S139.Q4,investment,7883,How can we get people to address these challenges?,"[7832, 7874]",give additional money to sustainable companies,"[7978.0, 8008.0]",4.0,['Explicit:Contingency.Condition.Arg2-as-cond'],['Explicit:Contingency.Condition.Arg2-as-cond'],['Implicit:Comparison.Concession.Arg2-as-denier']
investment.S126.Q4,investment,7472,How do we get institutional investors to invest?,"[7451, 7470]",,,1.0,['EntRel:nan'],['EntRel:nan'],[]
investment.S158.Q5,investment,9281,How do you invest in sustainably?,"[9081, 9102]",,,1.0,['NoRel:nan'],[],[]
investment.S165.Q5,investment,9384,What comic are you reading?,"[9289, 9294]",,,1.0,['Implicit:Comparison.Similarity'],[],[]
investment.S167.Q5,investment,9420,Why do you like it?,"[9410, 9419]",Because it pokes fun at both sides of the climate change issue.,"[9431.0, 9482.0]",5.0,['Explicit:Contingency.Cause.Reason'],['Explicit:Contingency.Cause.Reason'],"['Implicit:Expansion.Conjunction', 'Explicit:Contingency.Cause.Reason']"
